TimeFrame,Location Id,Dwelling Type,Number Of Beds,Total Bonds,Active Bonds,Closed Bonds,Geometric Mean Rent,Log Std Dev Weekly Rent,TA2019,WARD2019
2026-04-01,323400,ALL,ALL,12,297,18,601.0,0.1141,Christchurch City,['Innes Ward']
2026-04-01,323600,ALL,ALL,21,261,15,525.0,0.4354,Christchurch City,['Halswell Ward']
2026-04-01,323700,ALL,ALL,24,279,30,620.0,0.2194,Christchurch City,['Coastal Ward']
2026-04-01,323800,ALL,ALL,108,1425,102,513.0,0.2592,Christchurch City,['Innes Ward']
2026-04-01,323900,ALL,ALL,12,117,12,787.0,0.1672,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-04-01,324000,ALL,ALL,15,210,6,601.0,0.1543,Christchurch City,['Burwood Ward']
2026-04-01,324100,ALL,ALL,54,441,60,476.0,0.3865,Christchurch City,['Halswell Ward']
2026-04-01,324300,ALL,ALL,105,1131,102,438.0,0.4639,Christchurch City,['Halswell Ward']
2026-04-01,324400,ALL,ALL,21,342,15,539.0,0.2668,Christchurch City,['Riccarton Ward']
2026-04-01,324500,ALL,ALL,75,861,72,351.0,0.574,Christchurch City,['Halswell Ward']
2026-04-01,324600,ALL,ALL,6,246,18,661.0,0.0784,Christchurch City,['Burwood Ward']
2026-04-01,324800,ALL,ALL,9,69,6,549.0,0.0893,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,325000,ALL,ALL,18,291,24,489.0,0.1761,Christchurch City,"['Halswell Ward', 'Spreydon Ward']"
2026-04-01,325100,ALL,ALL,6,42,3,515.0,0.1141,Christchurch City,['Coastal Ward']
2026-04-01,325200,ALL,ALL,6,171,9,368.0,0.8439,Christchurch City,['Riccarton Ward']
2026-04-01,325300,ALL,ALL,63,810,69,422.0,0.4262,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,325400,ALL,ALL,66,552,45,566.0,0.0893,Christchurch City,['Halswell Ward']
2026-04-01,325600,ALL,ALL,141,987,111,466.0,0.3682,Christchurch City,['Burwood Ward']
2026-04-01,325700,ALL,ALL,42,276,30,521.0,0.419,Christchurch City,['Central Ward']
2026-04-01,325800,ALL,ALL,21,288,21,523.0,0.2206,Christchurch City,['Central Ward']
2026-04-01,325900,ALL,ALL,21,180,12,743.0,0.1002,Christchurch City,"['Innes Ward', 'Central Ward']"
2026-04-01,326100,ALL,ALL,69,873,63,488.0,0.3723,Christchurch City,['Spreydon Ward']
2026-04-01,326300,ALL,ALL,9,159,9,568.0,0.1021,Christchurch City,['Halswell Ward']
2026-04-01,326400,ALL,ALL,72,738,63,507.0,0.4485,Christchurch City,"['Spreydon Ward', 'Central Ward']"
2026-04-01,326500,ALL,ALL,18,228,18,557.0,0.2718,Christchurch City,['Burwood Ward']
2026-04-01,326600,ALL,ALL,12,198,39,255.0,0.6857,Christchurch City,['Central Ward']
2026-04-01,326700,ALL,ALL,144,1692,141,412.0,0.405,Christchurch City,['Spreydon Ward']
2026-04-01,326800,ALL,ALL,9,150,9,481.0,0.6283,Christchurch City,['Central Ward']
2026-04-01,326900,ALL,ALL,9,105,9,478.0,0.0635,Christchurch City,['Spreydon Ward']
2026-04-01,327000,ALL,ALL,51,357,33,526.0,0.3451,Christchurch City,['Central Ward']
2026-04-01,327100,ALL,ALL,15,276,24,403.0,0.7056,Christchurch City,['Central Ward']
2026-04-01,327200,ALL,ALL,12,243,12,467.0,0.4784,Christchurch City,['Coastal Ward']
2026-04-01,327300,ALL,ALL,51,459,42,523.0,0.1103,Christchurch City,['Halswell Ward']
2026-04-01,327400,ALL,ALL,15,222,12,452.0,0.5391,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2026-04-01,327500,ALL,ALL,12,336,21,379.0,0.6596,Christchurch City,['Burwood Ward']
2026-04-01,327600,ALL,ALL,81,1116,78,404.0,0.4942,Christchurch City,['Spreydon Ward']
2026-04-01,327700,ALL,ALL,15,237,18,716.0,0.1157,Christchurch City,"['Spreydon Ward', 'Halswell Ward']"
2026-04-01,327800,ALL,ALL,48,486,33,518.0,0.4488,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,327900,ALL,ALL,21,270,21,514.0,0.6437,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328000,ALL,ALL,18,189,15,371.0,0.6249,Christchurch City,['Halswell Ward']
2026-04-01,328100,ALL,ALL,51,585,45,394.0,0.5903,Christchurch City,['Central Ward']
2026-04-01,328200,ALL,ALL,9,138,6,655.0,0.0816,Christchurch City,['Spreydon Ward']
2026-04-01,328300,ALL,ALL,42,399,24,484.0,0.2355,Christchurch City,['Coastal Ward']
2026-04-01,328400,ALL,ALL,27,576,30,517.0,0.2052,Christchurch City,"['Burwood Ward', 'Linwood Ward']"
2026-04-01,328500,ALL,ALL,6,138,9,338.0,0.6852,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328600,ALL,ALL,42,639,54,420.0,0.3851,Christchurch City,['Burwood Ward']
2026-04-01,328700,ALL,ALL,9,66,9,837.0,0.3869,Christchurch City,['Heathcote Ward']
2026-04-01,328900,ALL,ALL,36,369,24,382.0,0.5476,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,329000,ALL,ALL,45,480,39,518.0,0.1954,Christchurch City,['Halswell Ward']
2026-04-01,329100,ALL,ALL,9,141,9,716.0,0.3554,Christchurch City,['Cashmere Ward']
2026-04-01,329200,ALL,ALL,6,138,12,554.0,0.1375,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-04-01,329300,ALL,ALL,18,258,15,475.0,0.2152,Christchurch City,['Linwood Ward']
2026-04-01,329400,ALL,ALL,12,135,12,564.0,0.3364,Christchurch City,['Heathcote Ward']
2026-04-01,329500,ALL,ALL,12,162,12,506.0,0.7311,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-04-01,329600,ALL,ALL,9,111,6,419.0,0.8315,Christchurch City,['Linwood Ward']
2026-04-01,329700,ALL,ALL,12,108,3,555.0,0.1237,Christchurch City,['Heathcote Ward']
2026-04-01,329800,ALL,ALL,18,339,18,430.0,0.6097,Christchurch City,['Burwood Ward']
2026-04-01,329900,ALL,ALL,9,108,6,602.0,0.2599,Christchurch City,['Heathcote Ward']
2026-04-01,330000,ALL,ALL,12,156,9,669.0,0.183,Christchurch City,"['Halswell Ward', 'Cashmere Ward']"
2026-04-01,330100,ALL,ALL,15,162,6,268.0,0.9493,Christchurch City,['Linwood Ward']
2026-04-01,330200,ALL,ALL,15,210,9,561.0,0.48,Christchurch City,['Coastal Ward']
2026-04-01,330300,ALL,ALL,6,114,9,685.0,0.1509,Christchurch City,['Cashmere Ward']
2026-04-01,330400,ALL,ALL,15,153,15,689.0,0.3588,Christchurch City,['Linwood Ward']
2026-04-01,330500,ALL,ALL,9,153,6,722.0,0.3758,Christchurch City,['Linwood Ward']
2026-04-01,330600,ALL,ALL,18,90,9,752.0,0.3222,Christchurch City,['Cashmere Ward']
2026-04-01,330800,ALL,ALL,24,231,15,496.0,0.4616,Christchurch City,['Cashmere Ward']
2026-04-01,330900,ALL,ALL,27,258,27,619.0,0.4137,Christchurch City,['Heathcote Ward']
2026-04-01,331000,ALL,ALL,6,36,6,572.0,0.1652,Christchurch City,['Linwood Ward']
2026-04-01,331100,ALL,ALL,15,129,9,603.0,0.1734,Christchurch City,"['Linwood Ward', 'Heathcote Ward']"
2026-04-01,331200,ALL,ALL,6,60,6,570.0,0.4194,Christchurch City,['Cashmere Ward']
2026-04-01,331300,ALL,ALL,18,159,12,619.0,0.0865,Christchurch City,['Cashmere Ward']
2026-04-01,331400,ALL,ALL,9,60,9,646.0,0.1958,Christchurch City,"['Heathcote Ward', 'Cashmere Ward']"
2026-04-01,331700,ALL,ALL,9,165,15,547.0,0.321,Christchurch City,['Coastal Ward']
2026-04-01,331900,ALL,ALL,15,165,12,606.0,0.3036,Christchurch City,['Heathcote Ward']
2026-04-01,332000,ALL,ALL,87,369,27,628.0,0.0965,Christchurch City,['Heathcote Ward']
2026-04-01,332100,ALL,ALL,6,63,6,510.0,0.2284,Christchurch City,['Heathcote Ward']
2026-04-01,332400,ALL,ALL,123,975,78,617.0,0.1573,Christchurch City,['Heathcote Ward']
2026-04-01,332500,ALL,ALL,6,48,0,617.0,0.8547,Christchurch City,['Banks Peninsula Ward']
2026-04-01,332700,ALL,ALL,15,81,6,695.0,0.2116,Christchurch City,['Heathcote Ward']
2026-04-01,321200,ALL,5+,12,171,6,393.0,0.1797,Christchurch City,['Riccarton Ward']
2026-04-01,325700,Apartment,1,27,261,21,555.0,0.3248,Christchurch City,['Central Ward']
2026-04-01,327000,Apartment,1,24,321,42,635.0,0.3424,Christchurch City,['Central Ward']
2026-04-01,327900,Apartment,1,6,42,9,610.0,0.0344,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,323800,Apartment,2,6,54,12,323.0,0.3861,Christchurch City,['Innes Ward']
2026-04-01,323900,Apartment,2,6,36,6,340.0,0.017,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-04-01,325300,Apartment,2,6,141,30,345.0,0.7643,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,325700,Apartment,2,9,21,9,294.0,0.0711,Christchurch City,['Central Ward']
2026-04-01,325800,Apartment,2,9,60,6,693.0,0.0959,Christchurch City,['Central Ward']
2026-04-01,326800,Apartment,2,6,72,3,424.0,0.714,Christchurch City,['Central Ward']
2026-04-01,327000,Apartment,2,6,12,3,870.0,0.2938,Christchurch City,['Central Ward']
2026-04-01,327900,Apartment,2,6,3,0,660.0,0.0261,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328200,Apartment,2,6,39,3,620.0,0.2625,Christchurch City,['Spreydon Ward']
2026-04-01,323000,Apartment,ALL,6,9,0,233.0,0.1481,Christchurch City,['Fendalton Ward']
2026-04-01,323800,Apartment,ALL,6,51,24,269.0,0.0907,Christchurch City,['Innes Ward']
2026-04-01,323900,Apartment,ALL,6,6,0,201.0,0.0508,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-04-01,324800,Apartment,ALL,12,99,0,316.0,0.1632,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,325200,Apartment,ALL,6,69,0,403.0,0.0199,Christchurch City,['Riccarton Ward']
2026-04-01,325300,Apartment,ALL,27,105,33,498.0,0.0714,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,325700,Apartment,ALL,6,6,0,337.0,0.0771,Christchurch City,['Central Ward']
2026-04-01,325800,Apartment,ALL,6,48,9,218.0,0.4474,Christchurch City,['Central Ward']
2026-04-01,326100,Apartment,ALL,6,36,0,305.0,0.1133,Christchurch City,['Spreydon Ward']
2026-04-01,327000,Apartment,ALL,6,12,0,272.0,0.1682,Christchurch City,['Central Ward']
2026-04-01,327100,Apartment,ALL,6,6,0,449.0,0.0587,Christchurch City,['Central Ward']
2026-04-01,327900,Apartment,ALL,15,15,0,374.0,0.0971,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328200,Apartment,ALL,12,30,0,280.0,0.0,Christchurch City,['Spreydon Ward']
2026-04-01,319400,Boarding House,1,6,15,3,241.0,0.2914,Christchurch City,['Papanui Ward']
2026-04-01,321900,Boarding House,1,6,18,9,316.0,0.391,Christchurch City,['Halswell Ward']
2026-04-01,323300,Boarding House,1,9,12,3,333.0,0.0479,Christchurch City,['Riccarton Ward']
2026-04-01,326100,Boarding House,1,15,39,12,384.0,0.0268,Christchurch City,['Spreydon Ward']
2026-04-01,327000,Boarding House,1,30,93,24,361.0,0.0244,Christchurch City,['Central Ward']
2026-04-01,319400,Boarding House,ALL,6,81,3,144.0,0.6383,Christchurch City,['Papanui Ward']
2026-04-01,321900,Boarding House,ALL,6,78,30,140.0,0.3715,Christchurch City,['Halswell Ward']
2026-04-01,323300,Boarding House,ALL,6,177,9,218.0,0.6555,Christchurch City,['Riccarton Ward']
2026-04-01,326100,Boarding House,ALL,6,75,6,164.0,0.6509,Christchurch City,['Spreydon Ward']
2026-04-01,327000,Boarding House,ALL,9,126,9,123.0,0.4015,Christchurch City,['Central Ward']
2026-04-01,318800,Flat,1,6,36,3,346.0,0.7191,Christchurch City,['Papanui Ward']
2026-04-01,321800,Flat,1,6,30,3,516.0,0.1744,Christchurch City,['Riccarton Ward']
2026-04-01,323800,Flat,1,6,42,3,563.0,0.1061,Christchurch City,['Innes Ward']
2026-04-01,325800,Flat,1,6,72,9,599.0,0.0836,Christchurch City,['Central Ward']
2026-04-01,326100,Flat,1,6,57,3,446.0,0.0781,Christchurch City,['Spreydon Ward']
2026-04-01,327000,Flat,1,6,51,9,548.0,0.2008,Christchurch City,['Central Ward']
2026-04-01,327600,Flat,1,6,183,12,581.0,0.133,Christchurch City,['Spreydon Ward']
2026-04-01,327800,Flat,1,6,51,18,265.0,0.3211,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,327900,Flat,1,6,102,12,447.0,0.1437,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328700,Flat,1,6,75,6,385.0,0.2849,Christchurch City,['Heathcote Ward']
2026-04-01,328900,Flat,1,6,138,6,550.0,0.1522,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,329400,Flat,1,6,99,3,520.0,0.0665,Christchurch City,['Heathcote Ward']
2026-04-01,329900,Flat,1,15,285,21,452.0,0.2439,Christchurch City,['Heathcote Ward']
2026-04-01,331400,Flat,1,6,123,12,511.0,0.1141,Christchurch City,"['Heathcote Ward', 'Cashmere Ward']"
2026-04-01,323900,Flat,2,6,81,6,435.0,0.1697,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-04-01,325300,Flat,2,6,114,9,491.0,0.2868,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,326800,Flat,2,6,135,12,427.0,0.2154,Christchurch City,['Central Ward']
2026-04-01,327900,Flat,2,6,141,9,439.0,0.1791,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328900,Flat,2,6,30,6,537.0,0.1039,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,329400,Flat,2,6,42,3,378.0,0.3009,Christchurch City,['Heathcote Ward']
2026-04-01,318800,Flat,ALL,18,45,0,501.0,0.2525,Christchurch City,['Papanui Ward']
2026-04-01,321800,Flat,ALL,9,12,0,529.0,0.2513,Christchurch City,['Riccarton Ward']
2026-04-01,323300,Flat,ALL,9,24,3,553.0,0.184,Christchurch City,['Riccarton Ward']
2026-04-01,323800,Flat,ALL,6,18,3,535.0,0.1498,Christchurch City,['Innes Ward']
2026-04-01,323900,Flat,ALL,12,51,3,315.0,0.3445,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-04-01,325800,Flat,ALL,9,30,0,533.0,0.1676,Christchurch City,['Central Ward']
2026-04-01,326100,Flat,ALL,6,27,3,513.0,0.192,Christchurch City,['Spreydon Ward']
2026-04-01,326800,Flat,ALL,18,33,3,583.0,0.1155,Christchurch City,['Central Ward']
2026-04-01,327000,Flat,ALL,12,42,0,661.0,0.0835,Christchurch City,['Central Ward']
2026-04-01,327400,Flat,ALL,9,33,3,604.0,0.1859,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2026-04-01,327600,Flat,ALL,30,99,3,456.0,0.3714,Christchurch City,['Spreydon Ward']
2026-04-01,327800,Flat,ALL,6,18,3,553.0,0.1946,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,327900,Flat,ALL,6,12,3,517.0,0.2948,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328700,Flat,ALL,6,15,0,577.0,0.1967,Christchurch City,['Heathcote Ward']
2026-04-01,328900,Flat,ALL,18,36,3,690.0,0.1267,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,329200,Flat,ALL,6,9,0,471.0,0.1393,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-04-01,329400,Flat,ALL,6,18,0,650.0,0.2868,Christchurch City,['Heathcote Ward']
2026-04-01,329900,Flat,ALL,6,9,3,676.0,0.0653,Christchurch City,['Heathcote Ward']
2026-04-01,330100,Flat,ALL,6,15,0,671.0,0.1188,Christchurch City,['Linwood Ward']
2026-04-01,331400,Flat,ALL,6,24,0,697.0,0.1615,Christchurch City,"['Heathcote Ward', 'Cashmere Ward']"
2026-04-01,316600,House,1,6,15,0,597.0,0.1309,Christchurch City,"['Hornby Ward', 'Harewood Ward']"
2026-04-01,316800,House,1,9,18,3,597.0,0.1944,Christchurch City,['Harewood Ward']
2026-04-01,316900,House,1,42,135,3,567.0,0.1889,Christchurch City,['Harewood Ward']
2026-04-01,317300,House,1,15,45,0,706.0,0.1919,Christchurch City,['Innes Ward']
2026-04-01,317400,House,1,6,27,3,595.0,0.1995,Christchurch City,['Harewood Ward']
2026-04-01,317700,House,1,48,120,3,483.0,0.3017,Christchurch City,['Waimairi Ward']
2026-04-01,317800,House,1,6,21,0,595.0,0.0988,Christchurch City,['Harewood Ward']
2026-04-01,317900,House,1,9,18,0,573.0,0.1308,Christchurch City,"['Papanui Ward', 'Harewood Ward']"
2026-04-01,318000,House,1,9,30,0,633.0,0.187,Christchurch City,['Harewood Ward']
2026-04-01,318100,House,1,63,198,9,505.0,0.2157,Christchurch City,['Hornby Ward']
2026-04-01,318300,House,1,9,12,0,770.0,0.1606,Christchurch City,['Waimairi Ward']
2026-04-01,318400,House,1,30,60,0,493.0,0.1867,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2026-04-01,319000,House,1,57,216,12,452.0,0.3791,Christchurch City,['Harewood Ward']
2026-04-01,319200,House,1,12,39,0,545.0,0.236,Christchurch City,['Waimairi Ward']
2026-04-01,319300,House,1,33,105,3,491.0,0.3185,Christchurch City,['Hornby Ward']
2026-04-01,319500,House,1,9,24,0,657.0,0.0827,Christchurch City,['Waimairi Ward']
2026-04-01,319600,House,1,6,21,3,534.0,0.0546,Christchurch City,['Papanui Ward']
2026-04-01,319800,House,1,12,36,0,470.0,0.1834,Christchurch City,['Hornby Ward']
2026-04-01,319900,House,1,24,93,3,450.0,0.3784,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2026-04-01,320100,House,1,45,111,0,566.0,0.0878,Christchurch City,['Papanui Ward']
2026-04-01,320200,House,1,84,198,9,496.0,0.2537,Christchurch City,"['Waimairi Ward', 'Fendalton Ward']"
2026-04-01,320300,House,1,24,72,6,508.0,0.1221,Christchurch City,['Hornby Ward']
2026-04-01,320500,House,1,12,42,0,509.0,0.2718,Christchurch City,['Papanui Ward']
2026-04-01,320600,House,1,12,36,3,727.0,0.0322,Christchurch City,['Fendalton Ward']
2026-04-01,320700,House,1,36,111,6,524.0,0.1371,Christchurch City,['Riccarton Ward']
2026-04-01,320800,House,1,6,15,0,585.0,0.0784,Christchurch City,"['Fendalton Ward', 'Papanui Ward']"
2026-04-01,320900,House,1,39,120,9,571.0,0.141,Christchurch City,['Papanui Ward']
2026-04-01,321000,House,1,87,231,27,411.0,0.4025,Christchurch City,"['Hornby Ward', 'Riccarton Ward']"
2026-04-01,321100,House,1,6,24,3,482.0,0.0648,Christchurch City,['Hornby Ward']
2026-04-01,321200,House,1,24,75,3,570.0,0.1114,Christchurch City,['Riccarton Ward']
2026-04-01,321300,House,1,9,15,0,545.0,0.1478,Christchurch City,"['Burwood Ward', 'Innes Ward']"
2026-04-01,321400,House,1,36,90,3,523.0,0.1105,Christchurch City,['Fendalton Ward']
2026-04-01,321500,House,1,6,36,3,480.0,0.1535,Christchurch City,['Fendalton Ward']
2026-04-01,321700,House,1,45,144,6,492.0,0.1353,Christchurch City,['Innes Ward']
2026-04-01,321800,House,1,9,45,0,700.0,0.0721,Christchurch City,['Riccarton Ward']
2026-04-01,322100,House,1,18,57,0,519.0,0.4224,Christchurch City,"['Innes Ward', 'Papanui Ward']"
2026-04-01,322200,House,1,6,27,3,557.0,0.1417,Christchurch City,"['Papanui Ward', 'Fendalton Ward']"
2026-04-01,322500,House,1,6,21,0,459.0,0.2525,Christchurch City,['Halswell Ward']
2026-04-01,322600,House,1,18,66,6,520.0,0.1351,Christchurch City,['Fendalton Ward']
2026-04-01,322700,House,1,6,9,3,648.0,0.0709,Christchurch City,['Riccarton Ward']
2026-04-01,322900,House,1,24,66,3,501.0,0.1593,Christchurch City,['Halswell Ward']
2026-04-01,323000,House,1,18,63,0,491.0,0.2391,Christchurch City,['Fendalton Ward']
2026-04-01,323100,House,1,18,90,3,479.0,0.1581,Christchurch City,['Innes Ward']
2026-04-01,323200,House,1,21,42,3,427.0,0.4019,Christchurch City,['Riccarton Ward']
2026-04-01,323300,House,1,24,84,6,523.0,0.1305,Christchurch City,['Riccarton Ward']
2026-04-01,323400,House,1,9,30,3,508.0,0.0647,Christchurch City,['Innes Ward']
2026-04-01,323800,House,1,6,21,0,555.0,0.259,Christchurch City,['Innes Ward']
2026-04-01,323900,House,1,6,30,0,543.0,0.1416,Christchurch City,"['Central Ward', 'Fendalton Ward']"
2026-04-01,324000,House,1,9,18,3,657.0,0.1767,Christchurch City,['Burwood Ward']
2026-04-01,324300,House,1,9,18,3,581.0,0.6241,Christchurch City,['Halswell Ward']
2026-04-01,324400,House,1,12,15,3,659.0,0.1626,Christchurch City,['Riccarton Ward']
2026-04-01,324500,House,1,6,9,0,775.0,0.2981,Christchurch City,['Halswell Ward']
2026-04-01,324600,House,1,9,24,3,577.0,0.2393,Christchurch City,['Burwood Ward']
2026-04-01,324800,House,1,6,24,0,511.0,0.4219,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,325000,House,1,6,9,0,625.0,0.2288,Christchurch City,"['Halswell Ward', 'Spreydon Ward']"
2026-04-01,325100,House,1,6,24,0,618.0,0.0972,Christchurch City,['Coastal Ward']
2026-04-01,325200,House,1,6,15,0,661.0,0.2032,Christchurch City,['Riccarton Ward']
2026-04-01,325300,House,1,12,24,0,668.0,0.0762,Christchurch City,"['Central Ward', 'Innes Ward']"
2026-04-01,325400,House,1,63,129,3,627.0,0.1053,Christchurch City,['Halswell Ward']
2026-04-01,325700,House,1,6,9,0,533.0,0.0989,Christchurch City,['Central Ward']
2026-04-01,325800,House,1,84,255,9,625.0,0.113,Christchurch City,['Central Ward']
2026-04-01,325900,House,1,9,12,3,708.0,0.2577,Christchurch City,"['Innes Ward', 'Central Ward']"
2026-04-01,326100,House,1,9,21,0,680.0,0.0925,Christchurch City,['Spreydon Ward']
2026-04-01,326300,House,1,21,51,3,593.0,0.2924,Christchurch City,['Halswell Ward']
2026-04-01,326400,House,1,24,66,0,660.0,0.1122,Christchurch City,"['Spreydon Ward', 'Central Ward']"
2026-04-01,326500,House,1,6,18,0,498.0,0.3583,Christchurch City,['Burwood Ward']
2026-04-01,326800,House,1,6,18,0,561.0,0.2393,Christchurch City,['Central Ward']
2026-04-01,326900,House,1,6,12,0,524.0,0.1413,Christchurch City,['Spreydon Ward']
2026-04-01,327000,House,1,9,24,3,498.0,0.0662,Christchurch City,['Central Ward']
2026-04-01,327100,House,1,12,30,0,476.0,0.1846,Christchurch City,['Central Ward']
2026-04-01,327200,House,1,12,30,0,446.0,0.0657,Christchurch City,['Coastal Ward']
2026-04-01,327300,House,1,12,27,3,521.0,0.1145,Christchurch City,['Halswell Ward']
2026-04-01,327400,House,1,15,45,0,485.0,0.1753,Christchurch City,"['Central Ward', 'Spreydon Ward']"
2026-04-01,327500,House,1,12,24,0,481.0,0.2072,Christchurch City,['Burwood Ward']
2026-04-01,327600,House,1,6,15,0,501.0,0.1411,Christchurch City,['Spreydon Ward']
2026-04-01,327900,House,1,6,15,3,522.0,0.1794,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328100,House,1,12,27,3,442.0,0.207,Christchurch City,['Central Ward']
2026-04-01,328200,House,1,12,36,3,443.0,0.2177,Christchurch City,['Spreydon Ward']
2026-04-01,328300,House,1,12,33,0,415.0,0.1934,Christchurch City,['Coastal Ward']
2026-04-01,328500,House,1,12,30,3,491.0,0.1532,Christchurch City,"['Central Ward', 'Linwood Ward']"
2026-04-01,328700,House,1,9,15,3,455.0,0.1692,Christchurch City,['Heathcote Ward']
2026-04-01,328900,House,1,12,24,3,490.0,0.178,Christchurch City,"['Linwood Ward', 'Central Ward']"
2026-04-01,329000,House,1,6,6,0,359.0,0.2547,Christchurch City,['Halswell Ward']
2026-04-01,329100,House,1,9,18,0,326.0,0.4172,Christchurch City,['Cashmere Ward']
2026-04-01,329200,House,1,6,15,3,496.0,0.1028,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-04-01,329300,House,1,6,24,0,428.0,0.1454,Christchurch City,['Linwood Ward']
2026-04-01,329400,House,1,6,24,0,477.0,0.2877,Christchurch City,['Heathcote Ward']
2026-04-01,329500,House,1,9,15,0,485.0,0.0736,Christchurch City,"['Cashmere Ward', 'Spreydon Ward']"
2026-04-01,329600,House,1,9,18,3,805.0,0.4616,Christchurch City,['Linwood Ward']
2026-04-01,329700,House,1,15,36,0,683.0,0.0937,Christchurch City,['Heathcote Ward']
2026-04-01,329900,House,1,12,33,3,617.0,0.2907,Christchurch City,['Heathcote Ward']
